,mean_fit_time,mean_score_time,mean_test_score,model,param_clf__C,param_clf__activation,param_clf__alpha,param_clf__hidden_layer_sizes,param_clf__learning_rate,param_clf__learning_rate_init,param_clf__loss,param_clf__max_depth,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__n_estimators,param_clf__penalty,param_clf__solver,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,std_fit_time,std_score_time,std_test_score
39,8.554399108886718,0.015401887893676757,0.7916678473821481,NN,,tanh,,50,invscaling,0.01,,,,,,,adam,"{'clf__activation': 'tanh', 'clf__hidden_layer_sizes': 50, 'clf__learning_rate': 'invscaling', 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",26,0.7883606592802999,0.7949726512578561,0.7929729806287631,0.7930567283158663,0.7889762180516087,2.7851012061124902,0.001019540172398756,0.0025588569971204855
40,26.771999645233155,0.023202133178710938,0.7893716541368074,NN,,tanh,,100,constant,0.0005,,,,,,,adam,"{'clf__activation': 'tanh', 'clf__hidden_layer_sizes': 100, 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 0.0005, 'clf__solver': 'adam'}",30,0.7875004376674078,0.7884205650067401,0.7889907233699633,0.7929525910774914,0.7889946918061168,0.23013102584073358,0.00040129229345795117,0.0018716655509033449
41,26.96520037651062,0.023397302627563475,0.7980662397739662,NN,,tanh,,100,constant,0.001,,,,,,,adam,"{'clf__activation': 'tanh', 'clf__hidden_layer_sizes': 100, 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",10,0.7950910950000876,0.796094857845626,0.8007018521444164,0.8018854724378766,0.7965592153279616,0.08254180130103239,0.0010228712849309725,0.00270338510349476
42,24.479799461364745,0.021801853179931642,0.8015760768894823,NN,,tanh,,100,constant,0.005,,,,,,,adam,"{'clf__activation': 'tanh', 'clf__hidden_layer_sizes': 100, 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 0.005, 'clf__solver': 'adam'}",6,0.8023010500735281,0.7996178753216856,0.8086240138692737,0.7982030373726107,0.7991347303916321,2.311819968056126,0.0007502171858264682,0.0037779570428018803
43,14.304401016235351,0.02099952697753906,0.7934965032741711,NN,,tanh,,100,constant,0.01,,,,,,,adam,"{'clf__activation': 'tanh', 'clf__hidden_layer_sizes': 100, 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",22,0.7879718875282296,0.7945718436520719,0.801555818551878,0.7961488927139444,0.78723523774251,2.714993590274643,0.0006304508685900332,0.005345320440287047
44,26.963404893875122,0.023595476150512697,0.7895946102819069,NN,,tanh,,100,invscaling,0.0005,,,,,,,adam,"{'clf__activation': 'tanh', 'clf__hidden_layer_sizes': 100, 'clf__learning_rate': 'invscaling', 'clf__learning_rate_init': 0.0005, 'clf__solver': 'adam'}",29,0.7868468087480962,0.7891809437422314,0.7887756751832272,0.7919816926461252,0.7911887580498529,0.03852375887268745,0.0013548384136351627,0.0018238386360031641
45,26.987197732925416,0.024398946762084962,0.796872868814096,NN,,tanh,,100,invscaling,0.001,,,,,,,adam,"{'clf__activation': 'tanh', 'clf__hidden_layer_sizes': 100, 'clf__learning_rate': 'invscaling', 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",12,0.7908136483298611,0.7950560132219324,0.801313675525197,0.800947005708869,0.7962360614666971,0.06391691085771356,0.00135545663492069,0.003917714481433937
46,26.77779803276062,0.02219853401184082,0.8021966192403828,NN,,tanh,,100,invscaling,0.005,,,,,,,adam,"{'clf__activation': 'tanh', 'clf__hidden_layer_sizes': 100, 'clf__learning_rate': 'invscaling', 'clf__learning_rate_init': 0.005, 'clf__solver': 'adam'}",5,0.7946673098553946,0.8023097350361513,0.8068717440435313,0.8045304351342346,0.8026058120210636,0.39518792757066945,0.0007502887692306642,0.00410317551803714
47,13.808599185943603,0.019398021697998046,0.795407413919609,NN,,tanh,,100,invscaling,0.01,,,,,,,adam,"{'clf__activation': 'tanh', 'clf__hidden_layer_sizes': 100, 'clf__learning_rate': 'invscaling', 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",16,0.7936318845083244,0.794521238358047,0.7956739803804622,0.7992391413152589,0.7939715212705782,2.1011128458732826,0.005781274327887887,0.002037235912588967
0,2.588601589202881,0.3651930332183838,0.7549772420620968,RF,,,,,,,,3,1,2,100,,,"{'clf__max_depth': 3, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 100}",28,0.7500163783350257,0.7509100746660599,0.7542544885578696,0.7628254553831803,0.756882174872697,0.4369904990427043,0.35239546132162725,0.004623790505779091
1,13.938566493988038,0.6864009857177734,0.7559091328269237,RF,,,,,,,,3,1,2,500,,,"{'clf__max_depth': 3, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 500}",19,0.7512250926213653,0.7516428256464347,0.7551265181919613,0.763160548763562,0.7583930200955449,0.6259399600777262,0.2962292986414768,0.004461096568219718
2,3.256596040725708,0.4250026226043701,0.7549772420620968,RF,,,,,,,,3,1,10,100,,,"{'clf__max_depth': 3, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 100}",28,0.7500163783350257,0.7509100746660599,0.7542544885578696,0.7628254553831803,0.756882174872697,0.1714868259231819,0.10787109302829415,0.004623790505779091
3,14.13099446296692,1.0048004627227782,0.7559091328269237,RF,,,,,,,,3,1,10,500,,,"{'clf__max_depth': 3, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 500}",19,0.7512250926213653,0.7516428256464347,0.7551265181919613,0.763160548763562,0.7583930200955449,0.9722553951031438,0.3065365043539804,0.004461096568219718
4,3.011995267868042,0.7582024097442627,0.7549772420620968,RF,,,,,,,,3,1,25,100,,,"{'clf__max_depth': 3, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 25, 'clf__n_estimators': 100}",28,0.7500163783350257,0.7509100746660599,0.7542544885578696,0.7628254553831803,0.756882174872697,0.2878232294393081,0.14931766774258468,0.004623790505779091
